,value,description
36,494700,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
37,18700,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
38,294700,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
39,16500,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
40,199900,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
41,2200,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
42,494700,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
43,18700,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
44,294700,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
45,16500,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
46,199900,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
47,2200,"Undefined Value for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
48,29500,"Undefined Confidence for Northern Ireland (geography), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
49,4600,"Undefined Confidence for Northern Ireland (geography), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
50,21300,"Undefined Confidence for Northern Ireland (geography), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
51,4300,"Undefined Confidence for Northern Ireland (geography), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
52,20500,"Undefined Confidence for Northern Ireland (geography), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
53,1700,"Undefined Confidence for Northern Ireland (geography), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
54,27200,"Undefined Confidence for Northern Ireland (geography), Employee (Employee/Self-employed), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
55,4500,"Undefined Confidence for Northern Ireland (geography), Employee (Employee/Self-employed), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
56,19000,"Undefined Confidence for Northern Ireland (geography), Employee (Employee/Self-employed), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
57,4200,"Undefined Confidence for Northern Ireland (geography), Employee (Employee/Self-employed), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
58,19500,"Undefined Confidence for Northern Ireland (geography), Employee (Employee/Self-employed), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
59,1700,"Undefined Confidence for Northern Ireland (geography), Employee (Employee/Self-employed), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
60,25400,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
61,4600,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
62,20000,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
63,4300,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
64,15700,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
65,,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
66,23300,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Employee (Employee/Self-employed), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
67,4500,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Employee (Employee/Self-employed), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
68,17900,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Employee (Employee/Self-employed), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
69,4200,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Employee (Employee/Self-employed), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
70,14900,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Employee (Employee/Self-employed), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
71,,"Undefined Confidence for Northern Ireland (geography), Full-time (Full/Part-time), Employee (Employee/Self-employed), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
72,26200,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
73,4500,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
74,18400,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
75,4200,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
76,18700,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
77,1700,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
78,26200,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Employee (Employee/Self-employed), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
79,4500,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Employee (Employee/Self-employed), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
80,18400,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Employee (Employee/Self-employed), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
81,4200,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Employee (Employee/Self-employed), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
82,18700,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Employee (Employee/Self-employed), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
83,1700,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Employee (Employee/Self-employed), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
84,22800,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
85,4400,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
86,17600,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
87,4200,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
88,14500,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
89,,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
90,22800,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
91,4400,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
92,17600,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Males (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
93,4200,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Males (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
94,14500,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Females (Sex), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
95,,"Undefined Confidence for Northern Ireland (geography), Permanent (Permanent/non-permanent), Full-time (Full/Part-time), Employee (Employee/Self-employed), Females (Sex), 213 Information Technology and Telecommunications Professionals (Occupation), Count (measure) for Jul 2017-Jun 2018 from annual population survey - regional - occupation by sex by employment type"
